Document_ID,Risk_Score,Top_Topic,Text
228,1.4913,4,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
533,1.4913,1,"What Today-sunday..sunday is holiday..so no work.."
786,1.4913,4,"Dont think so. It turns off like randomlly within 5min of opening"
2796,1.4913,4,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
3068,1.4913,4,"Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021."
3091,1.4913,1,"What Today-sunday..sunday is holiday..so no work.."
3509,1.4913,3,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
4578,1.4913,4,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066"
5141,1.4913,1,"Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys."
5478,1.4913,1,"What Today-sunday..sunday is holiday..so no work.."
2465,1.4912,4,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
438,1.4912,7,"Ask g or iouri, I've told the story like ten times already"
678,1.4912,1,"Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?"
1543,1.4912,15,"Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS.."
2702,1.4912,15,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
3800,1.4912,15,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
5375,1.4912,15,"Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS.."
653,1.4912,1,"I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?"
1156,1.4903,15,"Did u find a sitter for kaitlyn? I was sick and slept all day yesterday."
1334,1.4895,12,"It's ok lar. U sleep early too... Nite..."
1374,1.4895,4,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
1911,1.4895,13,"Then u going ikea str aft dat?"
2164,1.4895,4,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
2345,1.4895,4,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
4181,1.4895,4,"Can ü send me a copy of da report?"
4430,1.4895,12,"Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come..."
3181,1.4895,3,"Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30."
39,1.4894,12,"Anything lor... U decide..."
167,1.4894,4,"I place all ur points on e cultures module already."
365,1.4894,12,"Busy here. Trying to finish for new year. I am looking forward to finally meeting you..."
589,1.4894,4,"Pete can you please ring meive hardly gotany credit"
608,1.4894,4,"XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867"
626,1.4894,4,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
671,1.4894,4,"Did u receive my msg?"
684,1.4894,13,"Is xy going 4 e lunch?"
852,1.4894,12,"U reach orchard already? U wan 2 go buy tickets first?"
882,1.4894,4,"Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content."
937,1.4894,12,"Then dun wear jeans lor..."
946,1.4894,4,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
976,1.4894,15,"Eh u send wrongly lar..."
1005,1.4894,4,"&lt;#&gt;  am I think? Should say on syllabus"
1102,1.4894,4,"You busy or can I come by at some point and figure out what we're doing tomorrow"
1296,1.4894,12,"Aiyah u did ok already lar. E nydc at wheellock?"
1451,1.4894,12,"say thanks2."
1471,1.4894,4,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
1553,1.4894,15,"In e msg jus now. U said thanks for gift."
1697,1.4894,12,"Finish already... Yar they keep saying i mushy... I so embarrassed ok..."
1736,1.4894,4,"I think we're going to finn's now, come"
1780,1.4894,4,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
2033,1.4894,15,"I noe la... U wana pei bf oso rite... K lor, other days den..."
2218,1.4894,12,"OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?"
2451,1.4894,4,"Then she dun believe wat?"
2463,1.4894,12,"Anything lar..."
2803,1.4894,13,"Depends on where u going lor."
2885,1.4894,12,"Anything lor is she coming?"
2971,1.4894,15,"Ma head dey swell oh. Thanks for making my day"
2983,1.4894,4,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
3146,1.4894,4,"Haha I heard that, text me when you're around"
3406,1.4894,13,"Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh..."
3412,1.4894,4,"Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer."
3565,1.4894,4,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck."
3575,1.4894,4,"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt"
3594,1.4894,12,"I anything lor..."
3611,1.4894,4,"Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer."
4171,1.4894,4,"Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic"
4239,1.4894,4,"Life style garments account no please."
4480,1.4894,12,"I anything lor."
4491,1.4894,4,"The new deus ex game comin early next yr"
4557,1.4894,4,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
4708,1.4894,12,"Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later."
4950,1.4894,4,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
5038,1.4894,4,"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt"
5163,1.4894,4,"Just send a text. We'll skype later."
5170,1.4894,13,"Now i'm going for lunch."
5490,1.4894,12,"Oh thanks a lot..i already bought 2 eggs .."
3385,1.4894,1,"K... Must book a not huh? so going for yoga basic on sunday?"
4631,1.4894,1,"Only saturday and sunday holiday so its very difficult:)"
308,1.4893,13,"Jos ask if u wana meet up?"
1262,1.4893,15,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
1442,1.4893,15,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
1520,1.4893,13,"Shall i ask one thing if you dont mistake me."
1754,1.4893,15,"Give one miss from that number please"
1813,1.4893,13,"Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?"
2396,1.4893,18,"I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me..."
2543,1.4893,15,"I dont. Can you send it to me. Plus how's mode."
3113,1.4893,13,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
3360,1.4893,18,"I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me..."
3617,1.4893,18,"I enjoy watching and playing football and basketball. Anything outdoors. And you?"
3796,1.4893,13,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
3855,1.4893,15,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)"
3884,1.4893,13,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
4649,1.4893,13,"God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!"
210,1.4893,15,"You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill"
294,1.4893,1,"Oops. 4 got that bit."
354,1.4893,15,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
553,1.4893,15,"Hurry up, I've been weed-deficient for like three days"
644,1.4893,1,"Probably gonna swing by in a wee bit"
827,1.4893,13,"Hmm .. Bits and pieces lol ... *sighs* ..."
862,1.4893,13,"In work now. Going have in few min."
902,1.4893,13,"Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago."
1042,1.4893,1,"Today am going to college so am not able to atten the class."
1344,1.4893,1,"Yeah I'll try to scrounge something up"
1362,1.4893,15,"Yo dude guess who just got arrested the other day"
1533,1.4893,15,"Oh dang! I didn't mean o send that to you! Lol!"
1536,1.4893,15,"Remember on that day.."
1572,1.4893,1,"No:-)i got rumour that you going to buy apartment in chennai:-)"
2021,1.4893,15,"From tomorrow onwards eve 6 to 3 work."
2046,1.4893,15,"I can send you a pic if you like :)"
2059,1.4893,15,"Nothing, i got msg frm tht unknown no.."
2502,1.4893,13,"Remember to ask alex about his pizza"
2542,1.4893,1,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation."
2564,1.4893,1,"Yeah I am, so I'll leave maybe 7ish?"
2747,1.4893,1,"R ü going 4 today's meeting?"
2853,1.4893,1,"Are you going to wipro interview today?"
2915,1.4893,15,"Kindly send some one to our flat before  &lt;DECIMAL&gt;  today."
3166,1.4893,15,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
3259,1.4893,1,"No, but you told me you were going, before you got drunk!"
3371,1.4893,15,"Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry."
3487,1.4893,1,"No:-)i got rumour that you going to buy apartment in chennai:-)"
3560,1.4893,1,"No da. . Vijay going to talk in jaya tv"
3644,1.4893,1,"My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee..."
3648,1.4893,1,"Carlos says we can pick up from him later so yeah we're set"
3732,1.4893,13,"I guess you could be as good an excuse as any, lol."
3742,1.4893,1,"No da. . Vijay going to talk in jaya tv"
3760,1.4893,13,"Lol no ouch but wish i'd stayed out a bit longer"
3868,1.4893,1,"Theoretically yeah, he could be able to come"
3933,1.4893,15,"Nooooooo I'm gonna be bored to death all day. Cable and internet outage."
3951,1.4893,15,"HMM yeah if your not too grooved out! And im looking forward to my pound special :)"
4369,1.4893,3,"I like dis sweater fr mango but no more my size already so irritating."
4443,1.4893,1,"I'm going 2 orchard now laready me reaching soon. U reaching?"
4544,1.4893,15,"FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv"
4608,1.4893,1,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up..."
4699,1.4893,1,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
4706,1.4893,1,"Yar but they say got some error."
4843,1.4893,13,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
4916,1.4893,1,"You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless."
4970,1.4893,15,"Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future."
5066,1.4893,3,"I dunno lei... Like dun haf..."
5267,1.4893,1,"HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN"
5384,1.4893,15,"Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff."
5453,1.4893,1,"What???? Hello wats talks email address?"
5456,1.4893,15,"Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it."
320,1.4694,4,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906"
2809,1.4694,4,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906"
5113,1.4694,4,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906"
5461,1.4694,4,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906"
16,1.4693,4,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
2692,1.4662,4,"sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p"
4386,1.4661,19,"Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!"
260,1.4619,15,"We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW"
3802,1.4619,15,"We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW"
1037,1.4618,19,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
1228,1.4618,4,"Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p"
251,1.4618,4,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16"
358,1.4618,4,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16"
3443,1.4618,4,"Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only"
5196,1.4617,19,"Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor."
3632,1.4617,4,"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50"
5315,1.4617,4,"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50"
4273,1.4616,15,"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468"
4878,1.4616,15,"lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468"
4986,1.4616,15,"goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468"
5042,1.4616,15,"Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468"
5215,1.4616,15,"Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468"
4400,1.4615,13,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
780,1.4614,1,"Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola"
569,1.4570,15,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
2893,1.4570,15,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
351,1.4570,13,"Just checking in on you. Really do miss seeing Jeremiah. Do have a great month"
226,1.4569,4,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
395,1.4569,4,"Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down"
1376,1.4569,4,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
2248,1.4569,4,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
2594,1.4569,1,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?"
4207,1.4569,4,"IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!"
4259,1.4569,4,"important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!"
4356,1.4569,4,"important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!"
4835,1.4569,4,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
5081,1.4569,3,"Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards."
908,1.4568,4,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
944,1.4568,4,"How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)"
4078,1.4568,4,"87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077"
630,1.4567,4,"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693"
1916,1.4567,4,"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl"
3538,1.4567,1,"Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat..."
148,1.4566,4,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
2943,1.4566,13,"My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her."
4382,1.4565,15,"Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo."
2011,1.4525,13,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
113,1.4499,15,"Going for dinner.msg you after."
2724,1.4499,17,"It's justbeen overa week since we broke up and already our brains are going to mush!"
3309,1.4499,15,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
3345,1.4499,15,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
4348,1.4499,13,"You still around? I could use a half-8th"
4377,1.4499,15,"Ur TONEXS subscription has been renewed and you have been charged £4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*"
4748,1.4499,18,"Orh i tot u say she now still dun believe."
4937,1.4499,13,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
5425,1.4499,13,"U horrible gal... U knew dat i was going out wif him yest n u still come n ask me..."
3147,1.4499,15,"I.ll get there tomorrow and send it to you"
4672,1.4499,15,"I didnt get ur full msg..sometext is missing, send it again"
4673,1.4499,15,"Probably not, I'm almost out of gas and I get some cash tomorrow"
54,1.4498,13,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
117,1.4498,12,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
208,1.4498,12,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
312,1.4498,1,"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy"
767,1.4498,4,"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub"
797,1.4498,1,"it's really getting me down just hanging around."
957,1.4498,15,"Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in..."
1069,1.4498,3,"Meeting u is my work. . . Tel me when shall i do my work tomorrow"
1135,1.4498,12,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
1335,1.4498,15,"Oh... Icic... K lor, den meet other day..."
1391,1.4498,1,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
1570,1.4498,1,"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy"
1667,1.4498,12,"Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor..."
1711,1.4498,6,"U meet other fren dun wan meet me ah... Muz b a guy rite..."
1771,1.4498,1,"Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind..."
1792,1.4498,4,"Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat..."
1862,1.4498,4,"It could work, we'll reach a consensus at the next meeting"
2022,1.4498,1,"Anything lor but toa payoh got place 2 walk meh..."
2080,1.4498,4,"85233 FREE>Ringtone!Reply REAL"
2234,1.4498,15,"Nothing just getting msgs by dis name wit different no's.."
2295,1.4498,4,"Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work."
2487,1.4498,4,"Lol that's different. I don't go trying to find every real life photo you ever took."
2591,1.4498,4,"Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p"
2599,1.4498,1,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
2825,1.4498,13,"Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect..."
2857,1.4498,1,"Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me."
2939,1.4498,1,"Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me."
3086,1.4498,4,"Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?"
3133,1.4498,4,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
3193,1.4498,4,"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub"
3334,1.4498,4,"Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free"
3498,1.4498,1,"Happy birthday... May u find ur prince charming soon n dun work too hard..."
3499,1.4498,12,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
3505,1.4498,4,"Free any day but i finish at 6 on mon n thurs..."
3630,1.4498,3,"Meeting u is my work. . . Tel me when shall i do my work tomorrow"
3680,1.4498,4,"Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub"
3697,1.4498,4,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
3750,1.4498,4,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
3916,1.4498,1,"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy"
4152,1.4498,4,"I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?"
4221,1.4498,12,"Anything lor if they all go then i go lor..."
4785,1.4498,1,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
4818,1.4498,1,"Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it..."
4901,1.4498,1,"Haha, that was the first person I was gonna ask"
4922,1.4498,4,"G says you never answer your texts, confirm/deny"
4963,1.4498,4,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
5561,1.4498,12,"Anything lor. Juz both of us lor."
2485,1.4498,1,"Mm have some kanji dont eat anything heavy ok"
4416,1.4498,4,"How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed."
303,1.4497,4,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
518,1.4497,4,"Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE"
906,1.4497,1,"We're all getting worried over here, derek and taylor have already assumed the worst"
4164,1.4497,4,"How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though."
4224,1.4497,4,"Yo you around? A friend of mine's lookin to pick up later tonight"
5247,1.4497,4,"Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life."
1942,1.4497,4,"Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex"
1127,1.4353,4,"For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p"
